match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot,type_of_combined_shot,lat,lng,date
235,0.0,0.0,2,2,0,2000,54,20.0,1,0,-1,4,0,303,34,4,42.982923,-71.44609399999999,6809
307,0.0,0.0,8,3,0,2000,22,20.0,1,0,-1,4,0,304,34,1,42.982923,-71.44609399999999,6809
320,142.0,245.0,7,3,0,2000,22,48.0,0,4,5,1,0,305,54,3,42.982923,-71.44609399999999,6809
323,-33.0,70.0,6,3,0,2000,52,27.0,0,0,-1,4,0,306,43,3,42.982923,-71.44609399999999,6809
325,-12.0,42.0,6,3,0,2000,48,24.0,0,0,1,4,0,307,34,3,42.982923,-71.44609399999999,6809
348,121.0,104.0,4,3,0,2000,58,33.44888431,0,5,4,2,0,308,2,3,42.982923,-71.44609399999999,6809
358,0.0,0.0,4,3,0,2000,3,33.44888431,1,0,0,4,0,309,34,4,42.982923,-71.44609399999999,6809
367,79.0,163.0,3,3,0,2000,18,33.44888431,0,4,4,0,0,310,34,3,42.982923,-71.44609399999999,6809
371,7.383876043,91.12693349999999,5,3,0,2000,57,29.0,0,2,4,2,0,311,29,3,42.982923,-71.44609399999999,6809
374,-124.0,135.0,2,3,0,2000,28,38.0,1,1,4,0,0,312,34,3,42.982923,-71.44609399999999,6809
385,0.0,0.0,1,3,0,2000,15,20.0,0,0,0,-1,0,313,34,1,42.982923,-71.44609399999999,6809
254,108.0,91.12693349999999,5,3,0,2000,0,62.0,0,3,5,3,0,314,34,3,42.982923,-71.44609399999999,6809
421,-67.0,135.0,10,4,0,2000,32,35.0,0,0,1,2,0,315,34,3,42.982923,-71.44609399999999,6809
429,-160.0,224.0,10,3,0,2000,6,47.0,1,1,5,1,0,316,34,3,42.982923,-71.44609399999999,6809
11,-134.0,9.0,5,1,0,2000,59,33.0,1,2,4,2,1,318,34,3,47.633181,-122.308343,6807
40,-122.0,15.0,8,1,0,2000,37,32.0,0,-1,4,2,1,319,34,3,47.633181,-122.308343,6807
50,-101.0,116.0,7,1,0,2000,10,35.0,0,2,4,2,1,320,34,3,47.633181,-122.308343,6807
109,-29.0,19.0,0,1,0,2000,48,23.0,1,0,0,4,1,321,44,3,47.633181,-122.308343,6807
111,-50.0,245.0,0,1,0,2000,24,45.0,0,0,5,1,1,322,34,3,47.633181,-122.308343,6807
115,-150.0,91.12693349999999,0,1,0,2000,0,68.0,0,3,3,3,1,323,36,3,47.633181,-122.308343,6807
123,-29.0,13.0,11,2,0,2000,48,33.44888431,0,0,0,4,1,324,39,3,47.633181,-122.308343,6807
151,7.383876043,19.0,9,2,0,2000,0,23.0,0,0,0,-1,1,325,34,3,47.633181,-122.308343,6807
220,-35.0,91.12693349999999,1,2,0,2000,54,23.0,0,0,0,4,1,326,25,3,47.633181,-122.308343,6807
267,0.0,0.0,9,3,0,2000,37,20.0,1,0,0,4,1,329,12,3,47.633181,-122.308343,6807
272,167.0,207.0,9,3,0,2000,6,46.0,0,4,5,1,1,330,31,3,47.633181,-122.308343,6807
294,0.0,0.0,7,3,0,2000,2,20.0,1,-1,0,4,1,331,12,3,47.633181,-122.308343,6807
335,60.0,177.0,3,3,0,2000,45,38.0,1,4,4,0,1,332,3,3,47.633181,-122.308343,6807
358,0.0,0.0,5,3,0,2000,28,20.0,1,0,0,4,1,333,34,4,47.633181,-122.308343,6807
24,-86.0,253.0,9,1,0,2000,34,46.0,0,1,5,1,0,334,46,3,42.982923,-71.44609399999999,6806
46,172.0,68.0,7,1,0,2000,28,38.0,1,5,4,0,0,336,43,3,42.982923,-71.44609399999999,6806
54,-50.0,28.0,6,1,0,2000,35,25.0,0,0,1,4,0,337,36,3,42.982923,-71.44609399999999,6806
61,-86.0,165.0,5,1,0,2000,30,38.0,1,1,4,0,0,338,13,3,42.982923,-71.44609399999999,6806
67,-79.0,28.0,4,1,0,2000,50,28.0,0,2,1,2,0,339,34,3,42.982923,-71.44609399999999,6806
75,0.0,91.12693349999999,4,1,0,2000,4,20.0,1,0,0,4,0,340,34,1,42.982923,-71.44609399999999,6806
86,18.0,144.0,2,1,0,2000,33,34.0,0,0,4,2,0,341,51,3,42.982923,-71.44609399999999,6806
96,123.0,55.0,2,1,0,2000,0,33.0,0,5,4,2,0,342,34,3,42.982923,-71.44609399999999,6806
112,0.0,0.0,0,1,0,2000,7,20.0,0,0,0,4,0,343,34,4,42.982923,-71.44609399999999,6806
193,-170.0,-15.0,4,2,0,2000,40,37.0,0,2,4,0,0,344,34,3,42.982923,-71.44609399999999,6806
197,159.0,116.0,4,2,0,2000,14,39.0,1,4,4,0,0,345,44,3,42.982923,-71.44609399999999,6806
259,32.0,148.0,11,3,0,2000,28,35.0,1,0,4,2,0,347,34,3,42.982923,-71.44609399999999,6806
278,5.0,198.0,9,3,0,2000,10,39.0,0,0,4,-1,0,349,34,3,42.982923,-71.44609399999999,6806
297,-149.0,247.0,6,3,0,2000,27,48.0,0,1,5,1,0,350,4,3,42.982923,-71.44609399999999,6806
300,0.0,0.0,5,3,0,2000,59,20.0,1,0,0,4,0,351,4,3,42.982923,-71.44609399999999,6806
310,-79.0,133.0,4,3,0,2000,41,35.0,1,2,1,2,0,352,34,3,42.982923,-71.44609399999999,6806
332,-23.0,40.0,3,3,0,2000,8,33.44888431,0,0,1,4,0,353,34,3,42.982923,-71.44609399999999,6806
370,66.0,154.0,0,3,0,2000,37,36.0,1,4,4,0,0,354,34,3,42.982923,-71.44609399999999,6806
372,-86.0,257.0,0,3,0,2000,0,47.0,1,1,5,1,0,355,34,3,42.982923,-71.44609399999999,6806
376,75.0,198.0,11,4,0,2000,42,41.0,0,4,4,0,0,356,34,3,42.982923,-71.44609399999999,6806
386,0.0,0.0,11,4,0,2000,0,20.0,1,0,0,4,0,357,12,3,42.982923,-71.44609399999999,6806
254,-58.0,68.0,9,4,0,2000,42,28.0,1,2,1,-1,0,358,1,3,42.982923,-71.44609399999999,6806
404,60.0,61.0,9,4,0,2000,7,28.0,1,5,1,2,0,359,34,3,42.982923,-71.44609399999999,6806
421,-50.0,17.0,6,4,0,2000,49,25.0,0,0,1,4,0,361,34,3,42.982923,-71.44609399999999,6806
425,0.0,0.0,6,4,0,2000,38,20.0,1,0,0,4,0,362,34,1,42.982923,-71.44609399999999,6806
444,7.383876043,209.0,4,4,0,2000,0,40.0,0,0,4,0,0,363,34,3,42.982923,-71.44609399999999,6806
477,-136.0,160.0,0,4,0,2000,51,40.0,1,1,4,0,0,364,34,3,42.982923,-71.44609399999999,6806
10,60.0,127.0,10,1,0,2000,26,34.0,1,0,1,2,0,366,35,3,42.982923,-71.44609399999999,6804
19,87.0,133.0,9,1,0,2000,11,35.0,0,5,4,2,0,367,34,3,42.982923,-71.44609399999999,6804
28,39.0,82.0,8,1,0,2000,34,29.0,1,0,1,2,0,368,34,3,42.982923,-71.44609399999999,6804
45,-149.0,2.0,6,1,0,2000,46,34.0,0,2,4,2,0,369,34,3,42.982923,-71.44609399999999,6804
55,110.0,243.0,5,1,0,2000,26,46.0,1,4,5,1,0,370,34,3,42.982923,-71.44609399999999,6804
95,110.0,13.0,5,1,0,2000,29,31.0,1,5,4,2,0,371,52,3,42.982923,-71.44609399999999,6804
135,11.0,82.0,8,2,0,2000,57,28.0,0,0,1,2,0,372,34,3,42.982923,-71.44609399999999,6804
137,-16.0,55.0,8,2,0,2000,53,25.0,0,0,1,4,0,373,34,3,42.982923,-71.44609399999999,6804
139,237.0,2.0,8,2,0,2000,48,43.0,0,5,-1,1,0,374,34,3,42.982923,-71.44609399999999,6804
178,11.0,198.0,5,2,0,2000,18,39.0,0,-1,4,0,0,375,26,3,42.982923,-71.44609399999999,6804
199,-185.0,127.0,1,2,0,2000,49,42.0,1,2,4,0,0,376,1,3,42.982923,-71.44609399999999,6804
206,0.0,0.0,1,2,0,2000,10,20.0,0,0,0,4,0,377,34,1,42.982923,-71.44609399999999,6804
221,11.0,89.0,0,2,0,2000,25,28.0,1,0,-1,2,0,378,42,3,42.982923,-71.44609399999999,6804
245,0.0,0.0,10,3,0,2000,32,20.0,1,0,0,4,0,380,34,1,42.982923,-71.44609399999999,6804
278,-98.0,285.0,6,3,0,2000,17,50.0,0,1,5,1,0,381,28,3,42.982923,-71.44609399999999,6804
297,-92.0,186.0,4,3,0,2000,5,40.0,1,1,4,0,0,383,52,3,42.982923,-71.44609399999999,6804
304,-149.0,28.0,3,3,0,2000,25,35.0,0,2,4,2,0,384,34,3,42.982923,-71.44609399999999,6804
308,75.0,28.0,3,3,0,2000,3,28.0,1,5,1,2,0,385,34,3,42.982923,-71.44609399999999,6804
336,138.0,13.0,0,3,0,2000,17,33.0,0,5,4,2,0,386,34,3,42.982923,-71.44609399999999,6804
348,0.0,0.0,0,3,0,2000,0,20.0,1,0,0,4,0,387,49,3,42.982923,-71.44609399999999,6804
254,0.0,0.0,8,4,0,2000,35,20.0,1,0,0,4,0,388,34,4,42.982923,-71.44609399999999,6804
391,-115.0,91.12693349999999,7,4,0,2000,31,35.0,1,2,4,2,0,389,44,3,42.982923,-71.44609399999999,6804
20,0.0,0.0,9,1,0,2000,57,20.0,1,0,0,4,0,393,34,1,42.982923,-71.44609399999999,6802
46,-65.0,91.12693349999999,7,1,0,2000,27,37.0,1,1,-1,0,0,394,44,3,42.982923,-71.44609399999999,6802
50,81.0,133.0,6,1,0,2000,48,35.0,1,5,4,2,0,395,34,3,42.982923,-71.44609399999999,6802
78,138.0,110.0,3,1,0,2000,33,37.0,0,4,4,0,0,396,34,3,42.982923,-71.44609399999999,6802
119,231.0,394.0,0,1,0,2000,0,65.0,0,4,5,1,0,398,34,3,42.982923,-71.44609399999999,6802
125,5.0,205.0,11,3,0,2000,21,33.44888431,0,0,4,0,0,399,25,3,42.982923,-71.44609399999999,6802
133,-44.0,148.0,10,3,0,2000,41,35.0,0,0,4,2,0,400,34,3,42.982923,-71.44609399999999,6802
147,18.0,23.0,9,2,0,2000,26,22.0,1,0,0,4,0,401,34,4,42.982923,-71.44609399999999,6802
156,123.0,89.0,8,2,0,2000,6,35.0,1,5,4,2,0,402,33,3,42.982923,-71.44609399999999,6802
173,-92.0,127.0,5,2,0,2000,48,35.0,0,2,4,2,0,403,34,3,42.982923,-71.44609399999999,6802
254,0.0,0.0,5,2,0,2000,23,20.0,1,0,0,4,0,404,34,4,42.982923,-71.44609399999999,6802
201,32.0,257.0,3,2,0,2000,40,45.0,0,0,5,1,0,405,34,3,42.982923,-71.44609399999999,6802
218,33.0,78.0,2,2,0,2000,34,28.0,0,0,-1,2,0,406,34,3,42.982923,-71.44609399999999,6802
252,7.383876043,91.12693349999999,0,2,0,2000,0,42.0,0,2,4,0,0,407,34,3,42.982923,-71.44609399999999,6802
278,123.0,148.0,9,3,0,2000,27,39.0,0,4,4,-1,0,408,34,3,42.982923,-71.44609399999999,6802
280,0.0,0.0,9,3,0,2000,21,20.0,0,0,0,-1,0,409,39,3,42.982923,-71.44609399999999,6802
305,-122.0,137.0,6,3,0,2000,36,38.0,1,1,4,0,0,410,22,3,42.982923,-71.44609399999999,6802
322,123.0,-15.0,4,3,0,2000,46,32.0,1,5,4,2,0,411,44,3,42.982923,-71.44609399999999,6802
324,-149.0,-15.0,4,3,0,2000,16,34.0,1,2,4,-1,0,412,34,3,42.982923,-71.44609399999999,6802
379,237.0,40.0,11,4,0,2000,28,44.0,1,5,6,1,0,413,26,3,42.982923,-71.44609399999999,6802
389,-1.0,160.0,10,4,0,2000,13,36.0,0,0,4,0,0,414,50,3,42.982923,-71.44609399999999,6802
422,-176.0,-15.0,6,4,0,2000,35,37.0,0,2,4,0,0,415,34,3,42.982923,-71.44609399999999,6802
425,7.383876043,0.0,6,4,0,2000,4,20.0,1,0,0,4,0,416,34,4,42.982923,-71.44609399999999,6802
470,0.0,0.0,1,4,0,2000,24,20.0,1,0,0,4,0,419,12,3,42.982923,-71.44609399999999,6802
4,7.383876043,91.12693349999999,11,1,0,2000,41,38.0,1,4,4,0,1,421,8,3,37.754129999999996,-122.437947,6801
10,102.0,160.0,10,1,0,2000,54,33.44888431,0,4,4,0,1,422,56,3,37.754129999999996,-122.437947,6801
254,0.0,0.0,7,1,0,2000,27,20.0,0,0,0,4,1,423,49,3,37.754129999999996,-122.437947,6801
73,-4.0,167.0,4,1,0,2000,37,36.0,1,0,4,0,1,424,34,3,37.754129999999996,-122.437947,6801
78,-168.0,-21.0,5,1,0,2000,38,36.0,0,2,4,0,1,425,34,3,37.754129999999996,-122.437947,6801
81,1.0,49.0,3,1,0,2000,10,24.0,0,0,1,4,1,426,53,3,37.754129999999996,-122.437947,6801
92,144.0,0.0,2,1,0,2000,6,34.0,1,5,4,2,1,427,34,3,37.754129999999996,-122.437947,6801
125,0.0,0.0,9,2,0,2000,0,20.0,1,0,0,-1,1,430,39,3,37.754129999999996,-122.437947,6801
134,180.0,4.0,7,2,0,2000,57,38.0,1,5,4,0,1,431,15,3,37.754129999999996,-122.437947,6801
145,159.0,0.0,6,2,0,2000,2,35.0,0,5,4,2,1,432,43,3,37.754129999999996,-122.437947,6801
194,0.0,0.0,1,2,0,2000,14,20.0,0,0,0,4,1,433,34,4,37.754129999999996,-122.437947,6801
203,-18.0,21.0,0,2,0,2000,7,33.44888431,0,0,0,4,1,435,39,3,37.754129999999996,-122.437947,6801
217,0.0,0.0,11,3,0,2000,40,20.0,1,0,0,4,1,436,46,3,37.754129999999996,-122.437947,6801
220,231.0,-4.0,10,3,0,2000,28,43.0,1,5,6,1,1,437,24,3,37.754129999999996,-122.437947,6801
249,7.383876043,21.0,8,3,0,2000,28,24.0,0,0,1,4,1,438,24,3,37.754129999999996,-122.437947,6801
307,96.0,139.0,3,3,0,2000,31,36.0,1,4,4,0,1,441,34,3,37.754129999999996,-122.437947,6801
315,-60.0,167.0,2,3,0,2000,34,37.0,0,1,4,0,1,442,19,3,37.754129999999996,-122.437947,6801
254,-231.0,-4.0,0,3,0,2000,29,43.0,1,2,2,1,1,443,45,3,37.754129999999996,-122.437947,6801
382,1.0,78.0,7,4,0,2000,35,27.0,1,0,1,4,1,444,34,3,37.754129999999996,-122.437947,6801
399,-231.0,4.0,5,4,0,2000,55,43.0,0,2,2,1,1,445,43,3,37.754129999999996,-122.437947,6801
254,-225.0,-21.0,3,4,0,2000,42,42.0,0,2,2,1,1,446,37,3,37.754129999999996,-122.437947,6801
434,-73.0,78.0,2,4,0,2000,9,30.0,1,2,1,2,1,447,34,3,37.754129999999996,-122.437947,6801
445,-60.0,156.0,1,4,0,2000,5,36.0,0,1,4,0,1,448,16,3,37.754129999999996,-122.437947,6801
455,-189.0,4.0,0,4,0,2000,22,38.0,0,2,-1,0,1,449,34,3,37.754129999999996,-122.437947,6801
466,30.0,251.0,0,4,0,2000,0,45.0,0,0,-1,1,1,450,34,3,37.754129999999996,-122.437947,6801
496,0.0,0.0,2,5,0,2000,10,20.0,1,0,0,-1,1,452,12,3,37.754129999999996,-122.437947,6801
506,-153.0,0.0,1,5,0,2000,28,35.0,1,2,4,2,1,453,32,3,37.754129999999996,-122.437947,6801
515,108.0,11.0,0,5,0,2000,34,30.0,1,5,4,2,1,454,39,3,37.754129999999996,-122.437947,6801
529,-96.0,318.0,0,5,0,2000,0,53.0,0,-1,5,1,1,455,34,3,37.754129999999996,-122.437947,6801
32,26.0,55.0,8,1,0,2000,27,26.0,1,0,1,4,0,457,35,3,42.982923,-71.44609399999999,6799
41,172.0,99.0,7,1,0,2000,19,39.0,0,5,4,0,0,458,34,3,42.982923,-71.44609399999999,6799
89,11.0,91.12693349999999,5,1,0,2000,5,37.0,0,0,4,0,0,460,34,3,42.982923,-71.44609399999999,6799
96,75.0,175.0,1,1,0,2000,51,39.0,1,4,4,0,0,461,34,3,42.982923,-71.44609399999999,6799
114,-50.0,68.0,0,1,0,2000,11,28.0,1,2,1,2,0,462,34,3,42.982923,-71.44609399999999,6799
126,186.0,-2.0,5,2,0,2000,28,33.44888431,0,5,4,-1,0,463,34,3,42.982923,-71.44609399999999,6799
139,0.0,0.0,9,2,0,2000,29,20.0,1,0,0,4,0,464,12,3,42.982923,-71.44609399999999,6799
254,0.0,0.0,3,2,0,2000,0,20.0,1,0,0,4,0,465,34,4,42.982923,-71.44609399999999,6799
208,159.0,116.0,2,2,0,2000,30,39.0,0,-1,-1,0,0,466,34,3,42.982923,-71.44609399999999,6799
214,0.0,0.0,2,2,0,2000,2,20.0,1,0,0,4,0,467,4,3,42.982923,-71.44609399999999,6799
245,60.0,192.0,11,3,0,2000,34,40.0,0,0,4,0,0,468,34,3,42.982923,-71.44609399999999,6799
248,-44.0,13.0,11,3,0,2000,2,24.0,0,0,-1,4,0,469,34,3,42.982923,-71.44609399999999,6799
254,172.0,-2.0,10,3,0,2000,46,37.0,0,5,4,0,0,470,39,3,42.982923,-71.44609399999999,6799
277,102.0,133.0,8,3,0,2000,32,33.44888431,1,4,4,0,0,471,30,3,42.982923,-71.44609399999999,6799
286,-23.0,127.0,7,3,0,2000,27,32.0,1,0,1,2,0,473,34,3,42.982923,-71.44609399999999,6799
294,123.0,144.0,6,3,0,2000,16,38.0,0,4,4,-1,0,474,7,3,42.982923,-71.44609399999999,6799
301,138.0,209.0,5,3,0,2000,33,45.0,0,4,5,1,0,475,13,3,42.982923,-71.44609399999999,6799
314,-58.0,17.0,5,3,0,2000,55,26.0,0,0,1,4,0,476,37,3,42.982923,-71.44609399999999,6799
374,-71.0,192.0,11,4,0,2000,47,40.0,0,1,4,0,0,477,34,3,42.982923,-71.44609399999999,6799
377,-1.0,72.0,11,4,0,2000,7,27.0,0,0,-1,4,0,478,11,3,42.982923,-71.44609399999999,6799
468,7.383876043,21.0,2,4,0,2000,9,34.0,0,2,4,2,0,479,34,3,42.982923,-71.44609399999999,6799
8,123.0,181.0,10,1,0,2000,42,41.0,1,4,4,0,0,481,34,3,42.982923,-71.44609399999999,6797
19,-130.0,160.0,9,1,0,2000,21,40.0,0,1,4,0,0,482,34,3,42.982923,-71.44609399999999,6797
21,0.0,0.0,9,1,0,2000,16,20.0,1,0,0,4,0,483,34,1,42.982923,-71.44609399999999,6797
26,-115.0,91.12693349999999,8,1,0,2000,32,47.0,1,1,5,-1,0,484,34,3,42.982923,-71.44609399999999,6797
28,132.0,91.12693349999999,7,1,0,2000,59,37.0,1,4,4,0,0,485,34,3,42.982923,-71.44609399999999,6797
39,-170.0,40.0,6,1,0,2000,48,37.0,0,-1,4,0,0,486,34,3,42.982923,-71.44609399999999,6797
100,0.0,0.0,1,1,0,2000,24,20.0,1,0,-1,4,0,487,34,4,42.982923,-71.44609399999999,6797
116,-176.0,318.0,0,1,0,2000,0,56.0,0,-1,5,1,0,488,34,3,42.982923,-71.44609399999999,6797
127,66.0,127.0,10,2,0,2000,38,34.0,1,0,-1,2,0,489,34,3,42.982923,-71.44609399999999,6797
212,0.0,0.0,3,2,0,2000,29,20.0,1,0,0,4,0,490,12,3,42.982923,-71.44609399999999,6797
265,-143.0,198.0,9,3,0,2000,28,44.0,1,1,5,1,0,492,34,3,42.982923,-71.44609399999999,6797
269,102.0,137.0,8,3,0,2000,46,37.0,1,4,-1,-1,0,493,34,3,42.982923,-71.44609399999999,6797
282,-10.0,61.0,7,3,0,2000,42,26.0,1,0,1,4,0,494,44,3,42.982923,-71.44609399999999,6797
286,7.383876043,247.0,6,3,0,2000,28,44.0,0,0,-1,1,0,495,43,3,42.982923,-71.44609399999999,6797
291,138.0,110.0,6,3,0,2000,16,37.0,1,4,4,0,0,496,3,3,42.982923,-71.44609399999999,6797
312,0.0,0.0,3,3,0,2000,30,20.0,0,0,0,4,0,498,46,3,42.982923,-71.44609399999999,6797
342,60.0,133.0,0,3,0,2000,32,33.44888431,0,0,1,-1,0,499,34,3,42.982923,-71.44609399999999,6797
254,-185.0,99.0,0,3,0,2000,3,40.0,0,2,4,0,0,500,17,3,42.982923,-71.44609399999999,6797
359,-1.0,78.0,10,4,0,2000,58,27.0,0,0,1,4,0,501,34,3,42.982923,-71.44609399999999,6797
10,-23.0,61.0,10,1,0,2000,50,26.0,0,0,1,4,0,502,34,3,42.982923,-71.44609399999999,6795
15,0.0,0.0,10,3,0,2000,29,33.44888431,0,0,0,4,0,503,34,4,42.982923,-71.44609399999999,6795
17,0.0,0.0,10,1,0,2000,24,20.0,0,0,0,4,0,504,39,3,42.982923,-71.44609399999999,6795
29,0.0,0.0,9,1,0,2000,44,20.0,1,0,0,4,0,505,34,4,42.982923,-71.44609399999999,6795
33,75.0,23.0,9,1,0,2000,11,27.0,0,0,1,4,0,506,20,3,42.982923,-71.44609399999999,6795
71,0.0,0.0,5,1,0,2000,14,20.0,0,0,0,4,0,507,34,4,42.982923,-71.44609399999999,6795
81,0.0,0.0,4,1,0,2000,17,20.0,0,0,0,4,0,508,56,3,42.982923,-71.44609399999999,6795
115,11.0,175.0,1,1,0,2000,28,37.0,1,0,4,0,0,510,34,3,42.982923,-71.44609399999999,6795
180,0.0,0.0,6,2,0,2000,17,20.0,1,0,0,4,0,512,12,3,42.982923,-71.44609399999999,6795
254,-197.0,28.0,5,2,0,2000,13,39.0,0,2,4,-1,0,513,34,3,42.982923,-71.44609399999999,6795
203,0.0,0.0,5,2,0,2000,11,20.0,1,-1,0,4,0,514,34,4,42.982923,-71.44609399999999,6795
208,138.0,110.0,3,2,0,2000,44,37.0,0,4,4,0,0,515,8,3,42.982923,-71.44609399999999,6795
218,11.0,291.0,2,2,0,2000,35,49.0,0,0,5,1,0,516,38,3,42.982923,-71.44609399999999,6795
243,7.383876043,253.0,0,3,0,2000,39,47.0,1,-1,5,1,0,517,34,3,42.982923,-71.44609399999999,6795
250,-122.0,236.0,0,2,0,2000,22,46.0,0,1,5,1,0,518,9,3,42.982923,-71.44609399999999,6795
259,110.0,127.0,11,3,0,2000,46,36.0,0,4,4,0,0,519,34,3,42.982923,-71.44609399999999,6795
296,81.0,175.0,7,3,0,2000,27,39.0,0,4,4,0,0,520,34,3,42.982923,-71.44609399999999,6795
325,110.0,23.0,2,3,0,2000,28,31.0,0,5,4,2,0,521,34,3,42.982923,-71.44609399999999,6795
355,32.0,91.12693349999999,5,3,0,2000,50,26.0,1,0,1,4,0,522,44,3,42.982923,-71.44609399999999,6795
413,153.0,91.12693349999999,5,4,0,2000,51,47.0,1,-1,5,1,0,524,34,3,42.982923,-71.44609399999999,6795
419,87.0,28.0,6,4,0,2000,18,29.0,0,5,4,2,0,525,48,3,42.982923,-71.44609399999999,6795
430,-130.0,219.0,4,4,0,2000,50,45.0,1,1,5,1,0,526,36,3,42.982923,-71.44609399999999,6795
433,144.0,219.0,4,4,0,2000,3,46.0,0,4,5,1,0,527,36,3,42.982923,-71.44609399999999,6795
449,-107.0,247.0,2,4,0,2000,50,46.0,0,1,5,1,0,528,4,3,42.982923,-71.44609399999999,6795
458,-86.0,13.0,2,4,0,2000,28,28.0,0,2,4,2,0,529,34,3,42.982923,-71.44609399999999,6795
460,-136.0,7.0,2,4,0,2000,26,33.0,0,2,4,2,0,530,7,3,42.982923,-71.44609399999999,6795
482,-71.0,45.0,0,4,0,2000,12,28.0,0,2,1,2,0,531,34,3,42.982923,-71.44609399999999,6795
510,-71.0,270.0,0,4,0,2000,0,47.0,0,0,5,-1,0,532,34,3,42.982923,-71.44609399999999,6795
75,-27.0,34.0,3,1,0,2000,52,24.0,1,0,1,4,1,534,44,3,45.539131,-122.651648,6794
103,-27.0,91.0,0,1,0,2000,40,29.0,1,0,1,2,1,535,34,3,45.539131,-122.651648,6794
105,0.0,0.0,0,1,0,2000,13,20.0,0,0,0,4,1,536,34,4,45.539131,-122.651648,6794
110,0.0,0.0,0,3,0,2000,2,20.0,1,0,0,4,1,537,4,3,45.539131,-122.651648,6794
120,0.0,0.0,10,2,0,2000,58,20.0,1,0,0,4,1,538,34,4,45.539131,-122.651648,6794
127,81.0,15.0,10,2,0,2000,24,28.0,0,5,4,2,1,539,34,3,45.539131,-122.651648,6794
142,81.0,4.0,9,2,0,2000,6,28.0,1,5,4,2,1,540,34,3,45.539131,-122.651648,6794
156,-4.0,72.0,7,2,0,2000,56,27.0,0,-1,-1,4,1,541,10,3,45.539131,-122.651648,6794
221,96.0,152.0,1,2,0,2000,54,37.0,1,4,4,-1,1,542,8,3,45.539131,-122.651648,6794
223,0.0,91.12693349999999,1,2,0,2000,37,20.0,1,0,0,-1,1,543,4,3,45.539131,-122.651648,6794
247,-12.0,51.0,0,2,0,2000,0,25.0,0,0,1,4,1,545,34,3,45.539131,-122.651648,6794
297,108.0,-15.0,7,3,0,2000,8,30.0,0,5,4,2,1,547,34,3,45.539131,-122.651648,6794
351,1.0,51.0,0,3,0,2000,35,25.0,0,0,1,4,1,548,34,3,45.539131,-122.651648,6794
360,-122.0,198.0,11,4,0,2000,39,43.0,0,1,4,0,1,549,34,3,45.539131,-122.651648,6794
402,81.0,148.0,6,4,0,2000,28,36.0,0,4,4,0,1,550,49,3,45.539131,-122.651648,6794
414,191.0,4.0,4,4,0,2000,32,39.0,1,5,4,0,1,551,12,3,45.539131,-122.651648,6794
439,-42.0,11.0,1,4,0,2000,19,24.0,1,0,1,4,1,553,44,3,45.539131,-122.651648,6794
444,0.0,0.0,1,4,0,2000,3,20.0,1,0,0,4,1,554,34,4,45.539131,-122.651648,6794
465,0.0,0.0,0,4,0,2000,39,20.0,1,0,-1,4,1,556,32,3,45.539131,-122.651648,6794
469,-56.0,238.0,0,4,0,2000,30,44.0,0,0,5,1,1,557,30,3,45.539131,-122.651648,6794
23,0.0,0.0,9,1,0,2000,18,20.0,1,0,0,4,0,559,4,3,42.982923,-71.44609399999999,6792
41,0.0,0.0,6,1,0,2000,3,20.0,0,0,0,4,0,561,34,4,42.982923,-71.44609399999999,6792
58,-115.0,127.0,4,1,0,2000,40,37.0,0,1,4,0,0,562,31,3,42.982923,-71.44609399999999,6792
117,-136.0,91.12693349999999,10,2,0,2000,59,33.0,0,2,4,2,0,563,36,3,42.982923,-71.44609399999999,6792
121,-58.0,55.0,10,2,0,2000,35,27.0,0,0,-1,4,0,564,0,3,42.982923,-71.44609399999999,6792
199,75.0,106.0,3,3,0,2000,16,32.0,1,5,1,2,0,565,5,3,42.982923,-71.44609399999999,6792
218,110.0,91.12693349999999,1,2,0,2000,35,45.0,1,4,5,1,0,566,44,3,42.982923,-71.44609399999999,6792
223,-157.0,192.0,1,2,0,2000,1,44.0,0,1,5,1,0,567,34,3,42.982923,-71.44609399999999,6792
240,0.0,0.0,11,3,0,2000,43,20.0,1,0,0,4,0,569,4,3,42.982923,-71.44609399999999,6792
249,0.0,0.0,10,3,0,2000,22,20.0,1,0,0,4,0,570,56,3,42.982923,-71.44609399999999,6792
273,138.0,82.0,7,3,0,2000,9,33.44888431,0,5,4,0,0,572,35,3,42.982923,-71.44609399999999,6792
296,0.0,0.0,5,3,0,2000,22,20.0,0,0,0,4,0,574,39,3,42.982923,-71.44609399999999,6792
377,39.0,175.0,8,4,0,2000,43,37.0,1,0,4,0,0,575,15,3,42.982923,-71.44609399999999,6792
33,-141.0,11.0,8,1,0,2000,58,34.0,0,2,4,-1,1,577,34,3,43.717098,-79.395917,6790
58,-206.0,-4.0,6,1,0,2000,15,40.0,1,2,4,0,1,579,8,3,43.717098,-79.395917,6790
61,-149.0,38.0,5,1,0,2000,45,35.0,1,2,4,2,1,580,32,3,43.717098,-79.395917,6790
72,-176.0,122.0,4,3,0,2000,44,41.0,0,2,4,0,1,581,34,3,43.717098,-79.395917,6790
81,153.0,127.0,3,3,0,2000,24,39.0,1,4,4,0,1,582,34,3,43.717098,-79.395917,6790
